timestamp,pm2.5_lrapa,pm2.5_lrapa_std,pm2.5_cf1_raw,pm2.5_cf1_raw_std,pm2.5_alt,pm2.5_alt_a_std,pm2.5_atm,pm2.5_atm_a_std,n_sensors,snowdepth,temperature_f,temperature_c,dewpoint_f,dewpoint_c,humidity,pressure_hpa,wind_speed_knots,wind_speed_mph,wind_speed_mps,wind_direction,precipitation_in,precipitation_mm,visibility_miles,visibility_km,pm2.5_lrapa_regulatory,year,month,day,hour,dayofweek,dayofyear,week,season,is_weekend,wind_dir_sin,wind_dir_cos,pm2.5_lrapa_rolling_mean_3h,pm2.5_lrapa_rolling_std_3h,pm2.5_lrapa_rolling_mean_6h,pm2.5_lrapa_rolling_std_6h,pm2.5_lrapa_rolling_mean_12h,pm2.5_lrapa_rolling_std_12h,pm2.5_lrapa_rolling_mean_24h,pm2.5_lrapa_rolling_std_24h,temperature_f_rolling_mean_3h,temperature_f_rolling_std_3h,temperature_f_rolling_mean_6h,temperature_f_rolling_std_6h,temperature_f_rolling_mean_12h,temperature_f_rolling_std_12h,temperature_f_rolling_mean_24h,temperature_f_rolling_std_24h,humidity_rolling_mean_3h,humidity_rolling_std_3h,humidity_rolling_mean_6h,humidity_rolling_std_6h,humidity_rolling_mean_12h,humidity_rolling_std_12h,humidity_rolling_mean_24h,humidity_rolling_std_24h,pm2.5_lrapa_lag_1h,pm2.5_lrapa_lag_3h,pm2.5_lrapa_lag_6h,pm2.5_lrapa_lag_12h,pm2.5_lrapa_lag_24h,temperature_f_lag_1h,temperature_f_lag_3h,temperature_f_lag_6h,temperature_f_lag_12h,temperature_f_lag_24h,humidity_lag_1h,humidity_lag_3h,humidity_lag_6h,humidity_lag_12h,humidity_lag_24h,wind_speed_mph_lag_1h,wind_speed_mph_lag_3h,wind_speed_mph_lag_6h,wind_speed_mph_lag_12h,wind_speed_mph_lag_24h,pressure_hpa_lag_1h,pressure_hpa_lag_3h,pressure_hpa_lag_6h,pressure_hpa_lag_12h,pressure_hpa_lag_24h,event
2022-08-12 18:00:00-07:00,1.1736842105263157,0.9700750069986415,3.4368421052631577,2.2552546512451794,3.0421052631578944,1.4143342582379894,3.4105263157894736,2.1782449510687107,38,,73.0,22.77777777777778,51.0,10.555555555555555,46.13,1018.8,10.0,11.5078,5.14444,300.0,0.0,0.0,10.0,16.0934,3.96,2022,8,12,18,4,224,32,summer,0,-0.8660254037844386,0.5000000000000001,1.5389023233759953,0.3327463683735296,1.4229362044230465,0.29444891291839353,1.311275794519206,0.2832676762950768,0.7274888587980693,0.6353289203407976,75.33333333333333,2.0816659994665216,74.91666666666667,2.2453655975513502,69.79166666666667,6.103122648333619,65.27083333333333,7.4088360387629635,43.236666666666686,2.50667774820279,44.6975,4.089244123304988,56.650416666666665,14.326947029086426,66.214375,16.18229502939788,1.618157894736842,1.595128205128205,1.3633333333333333,0.4374358974358974,1.01,76.0,77.0,68.0,55.0,79.0,41.86,41.72,60.86,89.59,42.03,9.20624,8.05546,6.904679999999999,6.904679999999999,14.960139999999999,1018.4,1018.4,1019.4,1018.7,1016.1,Cedar Creek Fire 2022
2022-08-12 19:00:00-07:00,0.7894736842105263,0.8496070550186191,2.634210526315789,2.004356918610929,2.4394736842105265,1.287263906179936,2.557894736842105,1.732773371271548,38,,69.0,20.555555555555557,50.0,10.0,50.56,1019.4,10.0,11.5078,5.14444,280.0,0.0,0.0,10.0,16.0934,3.325,2022,8,12,19,4,224,32,summer,0,-0.9848077530122081,0.17364817766692997,1.1937719298245488,0.41470714711702034,1.370431818458134,0.3786380056326637,1.2987533023914508,0.30376513807364575,0.7470395785461573,0.6294447369293164,72.66666666666666,3.5118845842844535,74.5,3.082207001484602,70.625,5.095117984180894,65.10416666666667,7.27111492955778,46.18333333333336,4.350245203817285,44.43,3.5152695486952683,53.90875,11.622916651051037,66.103125,16.28429743865695,1.1736842105263157,1.8248648648648647,1.1045,0.9397435897435897,0.3202564102564102,73.0,77.0,71.5,59.0,73.0,46.13,41.72,52.165,83.46,53.23,11.5078,9.20624,6.329289999999999,6.904679999999999,13.809359999999998,1018.8,1018.3,1019.1,1019.0,1016.7,Cedar Creek Fire 2022
2022-08-12 20:00:00-07:00,0.6292105263157893,0.6644338438544315,2.294736842105263,1.6674867588794844,2.194736842105263,1.0616018922010706,2.244736842105263,1.547569562409996,38,,65.0,18.333333333333332,51.0,10.555555555555555,60.9,1020.2,8.0,9.20624,4.115552,270.0,0.0,0.0,10.0,16.0934,2.8549999999999995,2022,8,12,20,4,224,32,summer,0,-1.0,-1.8369701987210297e-16,0.8641228070175314,0.2798075538253103,1.2717532309637571,0.4869439938318382,1.2754823847126382,0.3443659906772406,0.7667289060315375,0.6174511072764466,68.99999999999999,4.000000000000156,72.83333333333333,4.915960401251044,70.95833333333333,4.504837467218629,64.9375,7.223621427077731,52.53000000000002,7.579505260899453,47.14833333333333,7.598485156046079,52.507083333333334,9.265478562515343,66.108125,16.28261027656424,0.7894736842105263,1.618157894736842,1.2212820512820513,0.9084615384615384,0.15666666666666668,69.0,76.0,75.0,61.0,69.0,50.56,41.86,44.59,77.72,60.78,11.5078,9.20624,11.5078,6.904679999999999,13.809359999999998,1019.4,1018.4,1018.8,1019.1,1017.5,Cedar Creek Fire 2022
2022-08-12 21:00:00-07:00,0.5073684210526316,0.5267733715002724,2.0473684210526315,1.4111020883836447,2.0210526315789474,0.9544088009428726,2.044736842105263,1.4036048894304274,38,,63.0,17.22222222222222,52.0,11.11111111111111,67.29,1020.9,7.0,8.05546,3.601108,260.0,0.0,0.0,10.0,16.0934,2.4924999999999997,2022,8,12,21,4,224,32,summer,0,-0.984807753012208,-0.17364817766693033,0.6420175438596366,0.14148802060839308,1.0904599336178282,0.5418637229739639,1.2233400095439475,0.4091633491421777,0.7850273765668502,0.6021682338803067,65.66666666666666,3.055050463304068,70.5,5.787918451395372,70.70833333333333,4.873202854448224,64.85416666666667,7.234397253620081,59.58333333333335,8.44235946482596,51.410000000000004,10.544515161921325,52.680416666666666,9.540106836245432,66.18020833333333,16.283907532282434,0.6292105263157893,1.1736842105263157,1.595128205128205,1.133076923076923,0.0682051282051282,65.0,73.0,77.0,66.0,65.0,60.9,46.13,41.72,65.21,65.56,9.20624,11.5078,8.05546,8.05546,9.20624,1020.2,1018.8,1018.4,1019.2,1018.2,Cedar Creek Fire 2022
2022-08-12 22:00:00-07:00,0.3316666666666666,0.3737264087155583,1.7027777777777777,1.1033678601992332,1.7694444444444446,0.7686052096193262,1.6888888888888889,1.0684508887109887,36,,60.0,15.555555555555555,51.0,10.555555555555555,72.13,1021.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,2.7525,2022,8,12,22,4,224,32,summer,0,0.0,1.0,0.48941520467835004,0.14958217111023353,0.841593567251462,0.47600236983777683,1.1388207787747167,0.4801420369678474,0.7987079321224057,0.5871800685672651,62.66666666666666,2.5166114784237528,67.66666666666667,6.121002096607328,70.125,5.7053603184753285,64.77083333333333,7.280078784013714,66.77333333333335,5.632799777494057,56.47833333333333,12.142720315755385,53.423750000000005,10.710800225813179,66.29145833333334,16.316377174028002,0.5073684210526316,0.7894736842105263,1.8248648648648647,1.3458974358974358,0.0033333333333333305,63.0,69.0,77.0,67.0,62.0,67.29,50.56,41.72,63.21,69.46,8.05546,11.5078,9.20624,10.357019999999999,6.904679999999999,1020.9,1019.4,1018.3,1019.4,1018.3,Cedar Creek Fire 2022
2022-08-12 23:00:00-07:00,0.44897435897435894,0.49231886795682395,1.9615384615384615,1.299314674542615,1.9230769230769231,0.8776348414800754,1.9487179487179487,1.2969339947640468,39,,58.0,14.444444444444445,51.0,10.555555555555555,78.03,1021.2,4.0,4.60312,2.057776,220.0,0.0,0.0,10.0,16.0934,2.42,2022,8,12,23,4,224,32,summer,0,-0.6427876096865393,-0.766044443118978,0.42933648223120663,0.08948190656525926,0.6467296446243814,0.30204545300050234,1.0506370180909559,0.5029714947077812,0.8166026970796708,0.5686526098257064,60.33333333333332,2.516611478423719,64.66666666666667,5.609515724790607,69.375,6.664440916331213,64.64583333333333,7.372804266601716,72.48333333333335,5.378711121945261,62.50666666666667,12.409368503943398,54.829583333333325,12.73447440795953,66.53354166666666,16.450710337455977,0.3316666666666666,0.6292105263157893,1.618157894736842,1.507179487179487,0.019499999999999997,60.0,65.0,76.0,67.0,61.0,72.13,60.9,41.86,61.16,72.22,0.0,9.20624,9.20624,8.05546,8.05546,1021.2,1020.2,1018.4,1019.3,1018.3,Cedar Creek Fire 2022
2022-08-13 00:00:00-07:00,0.5323076923076923,0.5490108882942004,2.0974358974358975,1.4515848289092745,2.028205128205128,0.9629856855111218,2.092307692307692,1.4490259188021186,39,,55.0,12.777777777777779,51.0,10.555555555555555,86.66,1021.5,5.0,5.7539,2.57222,200.0,0.0,0.0,10.0,16.0934,2.4275,2022,8,13,0,5,225,32,summer,1,-0.34202014332566866,-0.9396926207859084,0.43764957264956017,0.10079877830749355,0.5398335582546109,0.1568489128756326,0.9813848813388192,0.5131116813077217,0.8359830389600127,0.5496080557516732,57.66666666666666,2.5166114784236737,61.666666666666664,5.046450898074297,68.29166666666667,7.857996313348806,64.4375,7.5775878059260355,78.94000000000001,7.307619311376646,69.26166666666667,12.738683474624317,56.979583333333345,15.681995243291333,67.03729166666666,16.886828349155362,0.44897435897435894,0.5073684210526316,1.1736842105263157,1.3633333333333333,0.06717948717948717,58.0,63.0,73.0,68.0,60.0,78.03,67.29,46.13,60.86,74.57,4.60312,8.05546,11.5078,6.904679999999999,8.05546,1021.2,1020.9,1018.8,1019.4,1018.4,Cedar Creek Fire 2022
2022-08-13 01:00:00-07:00,0.7231578947368421,1.0074428567073086,2.468421052631579,2.2850992364940934,2.2578947368421054,1.4470158629189656,2.468421052631579,2.2850992364940934,38,,53.0,11.666666666666666,50.0,10.0,89.18,1021.5,4.0,4.60312,2.057776,200.0,0.0,0.0,10.0,16.0934,2.415,2022,8,13,1,5,225,32,summer,1,-0.34202014332566866,-0.9396926207859084,0.568146648672952,0.14056128998568795,0.5287809266756635,0.13679368641993386,0.9496063725668894,0.5165906532403675,0.8644375345740477,0.5236865137600217,55.33333333333332,2.516611478423634,59.0,4.604345773289596,66.75,8.915002676795492,64.1875,7.858549069533001,84.62333333333335,5.8473612282241225,75.69833333333334,11.043313663329084,60.064166666666665,18.102449587296498,67.38854166666665,17.26783196023405,0.5323076923076923,0.3316666666666666,0.7894736842105263,1.1045,0.040249999999999994,55.0,60.0,69.0,71.5,59.0,86.66,72.13,50.56,52.165,80.75,5.7539,0.0,11.5078,6.329289999999999,8.05546,1021.5,1021.2,1019.4,1019.1,1018.3,Cedar Creek Fire 2022
2022-08-13 02:00:00-07:00,0.7033333333333334,0.8004319009573365,2.4307692307692306,1.9230121446579644,2.2282051282051283,1.271747392566356,2.4307692307692306,1.9230121446579644,39,,51.0,10.555555555555555,48.0,8.88888888888889,89.09,1021.8,4.0,4.60312,2.057776,140.0,0.0,0.0,10.0,16.0934,2.61,2022,8,13,2,5,225,32,summer,1,0.6427876096865395,-0.7660444431189779,0.6529329734592769,0.10493377661618561,0.5411347278452542,0.1503524545778134,0.9064439794044962,0.5134563593400959,0.8930035067962699,0.4933111028269179,52.99999999999999,2.0000000000000155,56.666666666666664,4.501851470970337,64.75,9.564375187500318,63.895833333333336,8.219778859114802,88.31000000000002,1.4296503068952562,80.39666666666666,9.356002707709841,63.77250000000001,19.170796505006457,67.73937500000001,17.63111949345213,0.7231578947368421,0.44897435897435894,0.6292105263157893,1.2212820512820513,0.017749999999999995,53.0,58.0,65.0,75.0,58.0,89.18,78.03,60.9,44.59,80.67,4.60312,4.60312,9.20624,11.5078,5.7539,1021.5,1021.2,1020.2,1018.8,1018.2,Cedar Creek Fire 2022
2022-08-13 03:00:00-07:00,0.8451282051282052,1.0519402419361037,2.741025641025641,2.3729526298550003,2.4410256410256412,1.5616654316395262,2.7384615384615385,2.3626050948070216,39,,54.0,12.222222222222221,51.0,10.555555555555555,89.88,1021.9,5.0,5.7539,2.57222,170.0,0.0,0.0,10.0,16.0934,3.1325000000000003,2022,8,13,3,5,225,32,summer,1,0.17364817766693028,-0.984807753012208,0.757206477732781,0.07678493502187328,0.5974280251911831,0.1925032788227843,0.8439439794044962,0.4654040691924237,0.9250227375655006,0.46196485263363646,52.66666666666666,1.5275252316519587,55.166666666666664,3.3115957885404206,62.833333333333336,9.183318209303934,63.770833333333336,8.35096865855865,89.38333333333334,0.4324735059389238,84.16166666666668,7.358960297941303,67.78583333333334,19.17555378284525,68.01229166666666,17.931086316128354,0.7033333333333334,0.5323076923076923,0.5073684210526316,1.595128205128205,0.07666666666666665,51.0,55.0,63.0,77.0,57.0,89.09,86.66,67.29,41.72,83.33,4.60312,5.7539,8.05546,8.05546,6.904679999999999,1021.8,1021.5,1020.9,1018.4,1018.2,Cedar Creek Fire 2022
2022-08-13 04:00:00-07:00,0.851578947368421,0.871474445876113,2.776315789473684,2.038870144258667,2.481578947368421,1.3645819601736253,2.776315789473684,2.038870144258667,38,,52.0,11.11111111111111,49.0,9.444444444444445,89.13,1021.9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,2.7825,2022,8,13,4,5,225,32,summer,1,0.0,1.0,0.8000134952766408,0.08378957948529893,0.6840800719748089,0.1638289901547784,0.7628368196131259,0.349222835424408,0.9497893817400396,0.44001596709601065,52.33333333333332,1.5275252316519494,53.833333333333336,2.4832774042944568,60.75,8.486620485960715,63.645833333333336,8.508920085092448,89.36666666666667,0.4450093632038587,86.995,4.528314255880607,71.73666666666666,18.17480090341541,67.993125,17.907248945881634,0.8451282051282052,0.7231578947368421,0.3316666666666666,1.8248648648648647,0.25717948717948713,54.0,53.0,60.0,77.0,55.0,89.88,89.18,72.13,41.72,89.59,5.7539,4.60312,0.0,9.20624,5.7539,1021.9,1021.5,1021.2,1018.3,1018.1,Cedar Creek Fire 2022
